id_gsn;monastery_name;Lon;Lat;Standort;diocese;order_name;order_begin_tpq;order_end_tpq;alt_label_diocese;RG_Abkuerzung;id_order
1014;Benediktinerabtei Amorbach;9.2201;49.6429;Amorbach;Würzburg;Benediktiner;751;1803;eccl. Herbip.;o. s. Ben.;16
1030;Zisterzienserabtei Altenberg;7.132778;51.054722;Altenberg;Köln;Zisterzienser;1133;1803;eccl. Colon.;o. Cist.;5
1037;Benediktinerabtei St. Michael, Siegburg;7.210915;50.795747;Siegburg;Köln;Benediktiner;1065;1803;eccl. Colon.;o. s. Ben.;16
1038;Zisterzienserkloster Raitenhaslach;12.786944;48.128333;Raitenhaslach;Salzburg;Zisterzienser;1143;1803;eccl. Salzeburg.;o. Cist.;5
1044;Zisterzienserabtei Bebenhausen;9.06072;48.56137;Bebenhausen;Konstanz;Zisterzienser;1189;1535;eccl. Constant.;o. Cist.;5
1045;Zisterzienserinnenkloster Sterkrade;6.849357218412152;51.51690754702804;Sterkrade;Köln;Zisterzienserinnen;1240;1809;eccl. Colon.;o. Cist.;28
1049;Zisterzienserinnenkloster Saarn (Mariensaal);6.88164;51.40295;Saarn;Köln;Zisterzienserinnen;1214;1808;eccl. Colon.;o. Cist.;28
1050;Zisterzienserinnenkloster Duissern;6.764195;51.436915;Duissern;Köln;Zisterzienserinnen;1234;1806;eccl. Colon.;o. Cist.;28
1061;Benediktinerkloster Benediktbeuern, zeitweise Doppelkloster;11.398047;47.70755;Benediktbeuern;Augsburg;Benediktiner;1301;1803;eccl. August.;o. s. Ben.;16
1061;Benediktinerkloster Benediktbeuern, zeitweise Doppelkloster;11.398047;47.70755;Benediktbeuern;Augsburg;Benediktiner-Doppelkloster;1101;1301;eccl. August.;o. s. Ben.;48
1062;Benediktinerabtei Brauweiler;6.782778;50.961194;Brauweiler;Köln;Benediktiner;1024;1802;eccl. Colon.;o. s. Ben.;16
1063;Zisterzienserinnenkloster Wald; 9.172994;47.937611;Wald;Konstanz;Zisterzienserinnen;1212;1806;eccl. Constant.;o. Cist.;28
1064;Benediktinerabtei Laach;7.252098;50.402261;Maria Laach;Trier;Benediktiner;1093;1802;eccl. Trever.;o. s. Ben.;16
1065;Kanonissenstift Buchau;9.6116;48.0675;Buchau;Konstanz;Kanonissen/Benediktinerinnen;765;1803;eccl. Constant.;;68
1066;Benediktinerabtei St. Eucharius-St. Matthias, Trier;6.631944;49.738056;Trier;Trier;Benediktiner;977;1802;eccl. Trever.;o. s. Ben.;16
1069;Benediktinerabtei Wessobrunn;11.026115;47.876425;Wessobrunn;Augsburg;Benediktiner;1064;1803;eccl. August.;o. s. Ben.;16
1070;Benediktinerabtei/Kollegiatstift St. Burkard, Würzburg;9.924892;49.789892;Würzburg;Würzburg;Benediktiner;983;1464;eccl. Herbip.;o. s. Ben.;16
1073;Zisterzienserkloster Pforta;11.752667;51.142222;Pforta;Naumburg;Zisterzienser;1132;1540;eccl. Nuemburg.;o. Cist.;5
1074;Benediktinerkloster Bosau (Posa);12.154264;51.052217;Zeitz;Naumburg;Benediktiner;1114;1551;eccl. Nuemburg.;o. s. Ben.;16
1075;Benediktinerkloster Bürgel;11.750278;50.935556;Bürgel;Naumburg;Benediktiner;1133;1526;eccl. Nuemburg.;o. s. Ben.;16
1076;Benediktinerpropstei Schkölen;11.8205;51.0393333333333;Schkölen;Naumburg;Benediktiner;1140;1535;eccl. Nuemburg.;o. s. Ben.;16
1077;Benediktinerpriorat Lissen bei Osterfeld;11.922827;51.082481;Lissen;Naumburg;Benediktiner;1234;1540;eccl. Nuemburg.;o. s. Ben.;16
1081;Benediktinerinnenkloster Remse;12.564495;50.855054;Remse;Naumburg;Benediktinerinnen;1145;1533;eccl. Nuemburg.;o. s. Ben.;33
1082;Benediktinerinnenkloster Eisenberg, zuvor Triptis;11.89938;50.97238;Eisenberg;Naumburg;Benediktinerinnen;1201;1525;eccl. Nuemburg.;o. s. Ben.;33
1085;Benediktinerpropstei Weberschan (Břvany), Tschechien;13.72154;50.40115;Weberschan;Prag;Benediktiner;1300;1407;eccl. Prag.;o. s. Ben.;16
1093;Zisterzienserkloster Grünhain;12.811114;50.579561;Grünhain;Naumburg;Zisterzienser;1235;1535;eccl. Nuemburg.;o. Cist.;5
1094;Zisterzienserinnenkloster Langendorf (Greisslau);11.96365;51.182196;Langendorf;Naumburg;Zisterzienserinnen;1220;1560;eccl. Nuemburg.;o. Cist.;28
1095;Zisterzienserinnenkloster Beuditz;11.947067342376315;51.20567049805043;Beuditz;Naumburg;Zisterzienserinnen;1227;1544;eccl. Nuemburg.;o. Cist.;28
1096;Zisterzienserinnenkloster Grünberg, später Frankenhausen (bei Crimmitschau);12.394540;50.842254;Frankenhausen;Naumburg;Zisterzienserinnen;1254;1526;eccl. Nuemburg.;o. Cist.;28
1097;Benediktinerinnenkloster Frauenprießnitz;11.73441366566979;51.01585490065794;Frauenprießnitz;Naumburg;Benediktinerinnen;1240;1549;eccl. Nuemburg.;o. s. Ben.;33
1098;Zisterzienserinnenkloster Heilig Kreuz, Saalburg;11.7263333333333;50.5018333333333;Saalburg;Naumburg;Zisterzienserinnen;1305;1544;eccl. Nuemburg.;o. Cist.;28
1103;Zisterzienserkloster Marienwalde (Bierzwnik), Polen;15.66;53.039722;Marienwalde;Kammin;Zisterzienser;1280;1538;eccl. Camin.;o. Cist.;5
1104;Zisterzienserinnenkloster Reetz (Recz);15.535418;53.257036;Reetz;Kammin;Zisterzienserinnen;1296;1552;eccl. Camin.;o. Cist.;28
1108;Zisterzienserinnenkloster Zehden (Cedynia), Polen;14.208353;52.87847;Zehden;Kammin;Zisterzienserinnen;1278;1540;eccl. Camin.;o. Cist.;28
1110;Zisterzienserinnenkloster Bernstein (Pelczyce), Polen;15.301747;53.045341;Bernstein;Kammin;Zisterzienserinnen;1290;1561;eccl. Camin.;o. Cist.;28
1120;Benediktinerabtei, später Kollegiatstift St. Peter und Paul, Weißenburg, Frankreich;7.941969;49.037237;Weißenburg;Speyer;Benediktiner;634;1524;eccl. Spiren.;o. s. Ben.;16
1121;Benediktinerpropstei St. German (Bobenthal);7.899246;49.047033;Sankt Germanshof;Speyer;Benediktiner;1070;1471;eccl. Spiren.;o. s. Ben.;16
1122;Benediktinerpropstei Weißenburg, Frankreich;7.928518;49.033305;Weißenburg;Speyer;Benediktiner;1074;1524;eccl. Spiren.;o. s. Ben.;16
1179;Benediktinerabtei Gembloux, Belgien;4.694882;50.562286;Gembloux;Lüttich;Benediktiner;922;1793;eccl. Leod.;o. s. Ben.;16
1181;Benediktinerabtei Saint-Gérard de Brogne, Belgien;4.9549;50.6205;Saint-Gérard;Lüttich;Benediktiner;913;1792;eccl. Leod.;o. s. Ben.;16
1182;Benediktinerabtei Waulsort, Belgien;4.867425126307408;50.20663933196227;Waulsort;Lüttich;Benediktiner;946;1793;eccl. Leod.;o. s. Ben.;16
1183;Benediktinerpropstei St. Georg, Hanzinne, Belgien;4.54328398281253;50.309842544739666;Hanzinne;Lüttich;Benediktiner;901;1745;eccl. Leod.;o. s. Ben.;16
1184;Benediktinerpriorat Hastière, Belgien;4.827123595581967;50.21497507894781;Hastière;Lüttich;Benediktiner;968;1793;eccl. Leod.;o. s. Ben.;16
1185;Benediktinerpriorat Namêche, Belgien;4.99756;50.47239;Namêche;Lüttich;Benediktiner;1099;1636;eccl. Leod.;o. s. Ben.;16
1190;Benediktinerinnenkloster Andenne, Belgien;5.1007623780543705;50.48708456207509;Andenne;Lüttich;Benediktinerinnen;687;1787;eccl. Leod.;o. s. Ben.;33
1191;Benediktinerinnenkloster Moustier-sur-Sambre, Belgien;4.69614;50.46668;Moustier-sur-Sambre;Lüttich;Kanonissen/Benediktinerinnen;1100;1790;eccl. Leod.;;68
1192;Zisterzienserinnen-, später Zisterzienserabtei Boneffe, Belgien;4.95513;50.6206;Boneffe;Lüttich;Zisterzienser;1461;1797;eccl. Leod.;o. Cist.;5
1192;Zisterzienserinnen-, später Zisterzienserabtei Boneffe, Belgien;4.95513;50.6206;Boneffe;Lüttich;Zisterzienserinnen;1222;1461;eccl. Leod.;o. Cist.;28
1193;Zisterzienserabtei Grandpré, Faulx-les-Tombes, Belgien;5.017222;50.418056;Faulx-les-Tombes;Lüttich;Zisterzienser;1231;1796;eccl. Leod.;o. Cist.;5
1194;Zisterzienserinnen-, später Zisterzienserabtei Jardinet, Walcourt, Belgien;4.434511;50.257725;Walcourt;Lüttich;Zisterzienser;1441;1793;eccl. Leod.;o. Cist.;5
1194;Zisterzienserinnen-, später Zisterzienserabtei Jardinet, Walcourt, Belgien;4.434511;50.257725;Walcourt;Lüttich;Zisterzienserinnen;1182;1441;eccl. Leod.;o. Cist.;28
1195;Zisterzienserinnen-, später Zisterzienserabtei Moulins, Anhée, Belgien;4.860424426160494;50.31651951503844;Anhée;Lüttich;Zisterzienser;1414;1787;eccl. Leod.;o. Cist.;5
1195;Zisterzienserinnen-, später Zisterzienserabtei Moulins, Anhée, Belgien;4.860424426160494;50.31651951503844;Anhée;Lüttich;Zisterzienserinnen;1233;1414;eccl. Leod.;o. Cist.;28
1197;Zisterzienserpriorat St. Heribert, Bois-de-Villers, Belgien;4.82407;50.39033;Bois-de-Villers;Lüttich;Zisterzienser;1237;1787;eccl. Leod.;o. Cist.;5
1198;Zisterzienserinnenabtei Argenton, Lonzée, Belgien;4.739722;50.551111;Lonzée;Lüttich;Zisterzienserinnen;1229;1796;eccl. Leod.;o. Cist.;28
1199;Zisterzienserinnenabtei Marche-les-Dames, Belgien;4.957546567118821;50.48913209772401;Marche-les-Dames;Lüttich;Zisterzienserinnen;1186;1796;eccl. Leod.;o. Cist.;28
1200;Zisterzienserinnenabtei Salzinnes, Namur, Belgien;4.836300117740185;50.46571805850137;Salzinnes;Lüttich;Zisterzienserinnen;1152;1796;eccl. Leod.;o. Cist.;28
2029;Zisterzienserinnenkloster Wollin, Polen;14.5;53.91667;Wollin;Kammin;Zisterzienserinnen;1288;1569;eccl. Camin.;o. Cist.;28
2030;Zisterzienserinnenkloster Krummin;13.84707272927727;54.04759556919583;Krummin;Kammin;Zisterzienserinnen;1302;1563;eccl. Camin.;o. Cist.;28
2031;Zisterzienserinnenkloster Wanzka;13.230691;53.406287;Wanzka;Havelberg;Zisterzienserinnen;1233;1551;eccl. Havelberg.;o. Cist.;28
2033;Benediktinerinnenkloster Verchen;12.904444;53.851111;Verchen;Kammin;Benediktinerinnen;1191;1535;eccl. Camin.;o. s. Ben.;33
2039;Zisterzienserkloster Dargun;12.86168297983791;53.89223541365008;Dargun;Kammin;Zisterzienser;1172;1552;eccl. Camin.;o. Cist.;5
2040;Benediktinerinnenkloster Dobbertin, zuvor Benediktiner;12.0775;53.615;Dobbertin;Schwerin;Benediktinerinnen;1231;1572;eccl. Zwerin.;o. s. Ben.;33
2041;Zisterzienserkloster Doberan;11.90985222585256;54.10784548612999;Doberan;Schwerin;Zisterzienser;1186;1552;eccl. Zwerin.;o. Cist.;5
2050;Zisterzienserinnenkloster Malchow;12.431465;53.471518;Malchow;Schwerin;Zisterzienserinnen;1298;1572;eccl. Zwerin.;o. Cist.;28
2055;Benediktinerinnen-, Zisterzienserinnenkloster Sonnenkamp, Neukloster;11.685713838039;53.863182068216;Neukloster (Kussin);Schwerin;Zisterzienserinnen;1267;1555;eccl. Zwerin.;o. Cist.;28
2063;Zisterzienserinnenkloster zum Heiligen Kreuz, Rostock;12.1325;54.087222222222;Rostock;Schwerin;Zisterzienserinnen;1269;1584;eccl. Zwerin.;o. Cist.;28
2065;Benediktinerinnenkloster Rühn;11.937761;53.823988;Rühn;Schwerin;Benediktinerinnen;1232;1557;eccl. Zwerin.;o. s. Ben.;33
2091;Benediktinerabtei Andechs;11.183055555556;47.974444444444;Andechs;Augsburg;Benediktiner;1455;1803;eccl. August.;o. s. Ben.;16
2503;Zisterzienserinnenkloster auf dem Löbenicht (Königsberg/Kaliningrad), Russland;20.5175;54.708056;Löbenicht;Samland;Zisterzienserinnen;1340;1536;eccl. Sambien.;o. Cist.;28
3002;Kloster St. Peter, Aulne, Belgien;4.331822455515811;50.365706804116904;Aulne;Lüttich;Zisterzienser;1146;1794;eccl. Leod.;o. Cist.;5
3016;Kollegiatstift, später Benediktinerpriorat Bierbeek, Belgien;4.759706;50.827464;Bierbeek;Lüttich;Benediktiner;1240;1561;eccl. Leod.;o. s. Ben.;16
3020;Benediktinerkloster, später Kollegiatstift Bleidenstadt;8.137214273;50.13988711;Bleidenstadt;Mainz;Benediktiner;995;1495;eccl. Magunt.;o. s. Ben.;16
3024;Benediktinerpriorat, zuvor Kollegiatstift St. Peter Bouillon, Belgien;5.068111;49.795556;Bouillon;Lüttich;Benediktiner;1069;1794;eccl. Leod.;o. s. Ben.;16
3038;Benediktinerkloster Hasungen, Zierenberg;9.275833;51.324167;Hasungen;Mainz;Benediktiner;1081;1527;eccl. Magunt.;o. s. Ben.;16
3058;Benediktinerkloster?/Kollegiatstift St. Maria, Dinant, Belgien;4.913611;50.256389;Dinant;Lüttich;Kanoniker/Benediktiner;900;1796;eccl. Leod.;;67
3059;Zisterzienserkloster St. Maria und St. Disibod Disibodenberg, Odernheim, zuvor Benediktiner(doppel)kloster, Kollegiatstift; 7.700481;49.776511;Odernheim am Glan;Mainz;Zisterzienser;1259;1560;eccl. Magunt.;o. Cist.;5
3066;Benediktinerkloster St. Peter und Paul, Echternach (zuvor Kollegiatstift), Luxemburg;6.4225;49.813889;Echternach;Trier;Benediktiner;973;1794;eccl. Trever.;o. s. Ben.;16
3094;Benediktinerpriorat Frasnes-lez-Gosselies, Belgien;4.447770430858032;50.5400207771295;Frasnes-lez-Gosselies;Lüttich;Benediktiner;1099;1596;eccl. Leod.;o. s. Ben.;16
3103;Benediktinerkloster Petersberg (bei Fulda);9.711444;50.561528;Fulda;Würzburg;Benediktiner;1126;1802;eccl. Herbip.;o. s. Ben.;16
3104;Benediktinerkloster St. Maria, Garsten (zuvor Kollegiatstift), Österreich;14.410278;48.019722;Garsten;Passau;Benediktiner;1107;1787;eccl. Patav.;o. s. Ben.;16
3112;Benediktinerkloster (später Kollegiatstift) St. Gorgon, Gorze, Frankreich;5.99703;49.05309;Gorze;Metz;Benediktiner;749;1572;eccl. Meten.;o. s. Ben.;16
3131;Benediktinerkloster, später Kollegiatstift Woffenheim, Frankreich;7.384722;48.008611;Woffenheim;Basel;Benediktiner;1042;1461;eccl. Basil.;o. s. Ben.;16
3158;Kollegiatstift St. Maria, Insming (später Benediktinerkloster), Frankreich;6.874167;48.956111;Insming;Metz;Benediktiner;1099;1631;eccl. Meten.;o. s. Ben.;16
3171;Benediktinerkloster St. Michael, Klingenmünster, später Kollegiatstift;8.0193;49.1397;Klingenmünster;Speyer;Benediktinerinnen;701;1490;eccl. Spiren.;o. s. Ben.;33
3173;Kartause Beatusberg, Koblenz;7.586389;50.350556;Koblenz;Trier;Benediktiner;1138;1315;eccl. Trever.;o. s. Ben.;16
3183;Kollegiatstift, später Benediktinerkloster Groß St. Martin, Köln;6.961667;50.938611;Köln;Köln;Benediktiner;976;1802;eccl. Colon.;o. s. Ben.;16
3222;Benediktinerabtei St. Jakob, Lüttich (Liège), Belgien;5.570146;50.636932;Lüttich (Liège);Lüttich;Benediktiner;1015;1785;eccl. Leod.;o. s. Ben.;16
3241;Benediktinerabtei, dann Kollegiatstift St. Alban, Mainz; 8.28015;49.99004;Mainz;Mainz;Benediktiner;695;1419;eccl. Magunt.;o. s. Ben.;16
3254;Zisterzienserinnenkloster Marienfloss, Sierck-les-Bains, Frankreich;6.362723;49.436619;Sierck-les-Bains;Trier;Zisterzienserinnen;1238;1414;eccl. Trever.;o. Cist.;28
3263;Kollegiatstift, später Benediktinerkloster St. Severus, Meeffe, Belgien;5.013772785786363;50.6079718611278;Meeffe;Lüttich;Benediktiner;1149;1717;eccl. Leod.;o. s. Ben.;16
3264;Kollegiatstift, später Benediktinerkloster St. Petrus, Meerssen, Niederlande;5.755074;50.883781;Meerssen;Lüttich;Benediktiner;1130;1797;eccl. Leod.;o. s. Ben.;16
3267;Benediktinerkloster St. Peter und Paul, Altenburg/Merseburg;11.998196;51.364186;Merseburg;Merseburg;Benediktiner;1091;1562;eccl. Merseburg.;o. s. Ben.;16
3269;Benediktinerkloster/Kollegiatstift St. Michael, Metten;12.9178;48.8554;Metten;Regensburg;Benediktiner;1157;1803;eccl. Ratisbon.;o. s. Ben.;16
3270;Kollegiatstift, dann Benediktinerabtei St. Arnulf, Metz, Frankreich;6.176944;49.119722;Metz;Metz;Benediktiner;942;1564;eccl. Meten.;o. s. Ben.;16
3290;Benediktinerkloster St. Petrus, Münchsmünster;11.69;48.765278;Münchsmünster;Regensburg;Benediktiner;1131;1554;eccl. Ratisbon.;o. s. Ben.;16
3294;Benediktinerkloster, dann Kollegiatstift St. Leodegar, Murbach, Frankreich;7.1575;47.923889;Murbach;Basel;Benediktiner;723;1764;eccl. Basil.;o. s. Ben.;16
3297;Kollegiatstift St. Maria, Namur, Belgien;4.871298145103808;50.46351471140449;Namur;Lüttich;Kanoniker/Benediktiner;903;1796;eccl. Leod.;;67
3306;Benediktinerkloster St. Peter und Paul, Neuweiler, Frankreich;7.4055;48.8235;Neuweiler;Straßburg;Benediktiner;727;1496;eccl. Argent.;o. s. Ben.;16
3308;Benediktinerkloster Niederaltaich, Niederalteich;13.0277;48.766;Niederalteich;Passau;Benediktiner;990;1803;eccl. Patav.;o. s. Ben.;16
3315;Benediktinerkloster, dann Kollegiatstift St. Maria, Gornji Grad (Oberburg), Slowenien;14.806571;46.295738;Gornji Grad;Laibach;Benediktiner;1140;1473;eccl. Laibac.;o. s. Ben.;16
3366;Benediktinerkloster Saalfeld;11.358511;50.652386;Saalfeld/Saale;Mainz;Benediktiner;1071;1526;eccl. Magunt.;o. s. Ben.;16
3375;Benediktinerkloster Johannisberg, Geisenheim;7.983786;49.999664;Johannisberg;Mainz;Benediktiner;1106;1563;eccl. Magunt.;o. s. Ben.;16
3409;Benediktinerkloster St. Martin, Trier;6.633752;49.762292;Trier;Trier;Benediktiner;975;1802;eccl. Trever.;o. s. Ben.;16
3433;Benediktinerkloster Vlierbeek, Löwen (Leuven/Louvain), Belgien;4.735735027361502;50.89175370908681;Vlierbeek;Lüttich;Benediktiner;1125;1796;eccl. Leod.;o. s. Ben.;16
3449;Zisterzienserkloster, später Kollegiatstift St. Remigus, Rochefort, Belgien;5.219627;50.178051;Rochefort;Lüttich;Zisterzienser;1464;1792;eccl. Leod.;o. Cist.;5
3449;Zisterzienserkloster, später Kollegiatstift St. Remigus, Rochefort, Belgien;5.219627;50.178051;Rochefort;Lüttich;Zisterzienserinnen;1230;1464;eccl. Leod.;o. Cist.;28
3451;Benediktinerabtei Florennes, Belgien;4.598497;50.252932;Florennes;Lüttich;Benediktiner;1015;1796;eccl. Leod.;o. s. Ben.;16
3462;Benediktinerkloster St. Peter und Paul, dann Kollegiatstift St. Stephan, Selz am Rhein, Frankreich;8.107778;48.895;Seltz am Rhein;Straßburg;Benediktiner;987;1481;eccl. Argent.;o. s. Ben.;16
3467;Kollegiatstift, dann Benediktinerkloster St. Maria, Stavoren (Staveren), Niederlande;5.346882106;52.88461382;Stavoren;Utrecht;Benediktiner;1132;1495;eccl. Traiect.;o. s. Ben.;16
3479;Benediktinerkloster Tholey;7.031111;49.481111;Tholey;Trier;Benediktiner;866;1794;eccl. Trever.;o. s. Ben.;16
3504;Zisterzienserabtei Mariensee, später Chorin;13.883611;52.892778;Chorin;Brandenburg;Zisterzienser;1258;1542;eccl. Brandenburg.;o. Cist.;5
3512;Benediktinerinnenkloster Neuwerk (heute Mönchengladbach);6.471564;51.223792;Neuwerk;Köln;Benediktinerinnen;1135;1802;eccl. Colon.;o. s. Ben.;33
3513;Benediktinerabtei St. Vitus, Gladbach;6.431667;51.192361;Gladbach;Köln;Benediktiner;974;1802;eccl. Colon.;o. s. Ben.;16
3514;Benediktinerinnenkloster Hagenbusch (vor dem Meertor), Xanten;6.444722;51.658333;Xanten;Köln;Benediktinerinnen;1156;1802;eccl. Colon.;o. s. Ben.;33
3520;Benediktinerinnenkloster Lippoldsberg;9.5575;51.6254;Lippoldsberg;Mainz;Benediktinerinnen;1085;1569;eccl. Magunt.;o. s. Ben.;33
3521;Benediktinerkloster Reinhardsbrunn;10.5575;50.868333;Reinhardsbrunn;Mainz;Benediktiner;1085;1525;eccl. Magunt.;o. s. Ben.;16
3522;Benediktinerkloster St. Johannis zu Berge, bei Magdeburg;11.63311;52.11304;Kloster Berge;Magdeburg;Benediktiner;969;1565;eccl. Magdeburg.;o. s. Ben.;16
3523;Benediktinerkloster Pegau;12.253227;51.165732;Pegau;Merseburg;Benediktiner;1091;1541;eccl. Merseburg.;o. s. Ben.;16
3525;Benediktinerinnenkloster Kemnade;9.515;51.983056;Kemnade;Minden;Benediktinerinnen;1194;1593;eccl. Minden.;o. s. Ben.;33
3526;Zisterzienserinnenkloster Boitzenburg;13.620278;53.265833;Boitzenburg;Kammin;Zisterzienserinnen;1266;1538;eccl. Camin.;o. Cist.;28
3529;Zisterzienserinnenkloster Gartz/Oder;14.3944118740832;53.20846394339018;Gartz;Kammin;Zisterzienserinnen;1280;1532;eccl. Camin.;o. Cist.;28
3531;Benediktinerkloster Ammensleben bei Magdeburg;11.519744;52.231309;Ammensleben;Magdeburg;Benediktiner;1129;1804;eccl. Magdeburg.;o. s. Ben.;16
3532;Benediktinerinnenkloster Gottsbüren;9.50131187;51.57855278;Gottsbüren;Mainz;Benediktinerinnen;1332;1343;eccl. Magunt.;o. s. Ben.;33
3534;Benediktinerinnenkloster Bonnrode;11.003137;51.3075;Bonnrode;Mainz;Benediktinerinnen;1148;1539;eccl. Magunt.;o. s. Ben.;33
3535;Benediktinerkloster Gerode;10.419722;51.521389;Gerode;Mainz;Benediktiner;1105;1803;eccl. Magunt.;o. s. Ben.;16
3536;Benediktinerkloster Homburg bei Langensalza;10.636389;51.128056;Homburg;Mainz;Benediktiner;1136;1544;eccl. Magunt.;o. s. Ben.;16
3538;Benediktinerkloster Ober-Werbe;8.982697;51.226722;Ober-Werbe;Mainz;Benediktiner;1126;1528;eccl. Magunt.;o. s. Ben.;16
3539;Benediktinerkloster Oldisleben;11.172222;51.308889;Oldisleben;Mainz;Benediktiner;1080;1539;eccl. Magunt.;o. s. Ben.;16
3540;Benediktiner-Doppelkloster Paulinzella;11.104444;50.7025;Paulinzella;Mainz;Benediktiner-Doppelkloster;1107;1533;eccl. Magunt.;o. s. Ben.;48
3541;Benediktinerinnenkloster Arnstadt;10.941667;50.833333;Arnstadt;Mainz;Benediktinerinnen;1146;1533;eccl. Magunt.;o. s. Ben.;33
3541;Benediktinerinnenkloster Arnstadt;10.946846;50.810274;Walpurgiskloster;Mainz;Benediktinerinnen;1146;1533;eccl. Magunt.;o. s. Ben.;33
3544;Zisterzienserinnen-, später Benediktinerinnenkloster St. Georg, Leipzig;12.3702;51.3348;Leipzig;Merseburg;Benediktinerinnen;1481;1535;eccl. Merseburg.;o. s. Ben.;33
3544;Zisterzienserinnen-, später Benediktinerinnenkloster St. Georg, Leipzig;12.3702;51.3348;Leipzig;Merseburg;Zisterzienserinnen;1220;1481;eccl. Merseburg.;o. Cist.;28
3545;Benediktinerinnenkloster Malgarten, vormals Essen;8.026667;52.4475;Malgarten;Osnabrück;Benediktinerinnen;1175;1802;eccl. Osnaburg.;o. s. Ben.;33
3547;Benediktinerinnenkloster Schaaken (Goddelsheim);8.8353;51.1997;Schaaken;Paderborn;Benediktinerinnen;1189;1557;eccl. Paderburn.;o. s. Ben.;33
3549;Benediktinerinnenkloster Zscheiplitz;11.734695;51.213174;Zscheiplitz;Halberstadt;Benediktinerinnen;1089;1538;eccl. Halberstad.;o. s. Ben.;33
3551;Benediktinerkloster Tegernsee;11.756791;47.7074583;Tegernsee;Freising;Benediktiner;750;1803;eccl. Frising.;o. s. Ben.;16
3554;Magdalenerinnen-/Benediktinerinnenkloster Prenzlau;13.850999;53.310328;Prenzlau;Kammin;Benediktinerinnen;1250;1543;eccl. Camin.;o. s. Ben.;33
3556;Zisterzienserinnenkloster Marienwerder, Seehausen/Uckermark;13.876014;53.206236;Seehausen;Kammin;Zisterzienserinnen;1245;1543;eccl. Camin.;o. Cist.;28
3560;Kollegiatstift St. Pauli, Bremen, später Benediktinerkloster;8.80533333333333;53.0728333333333;Bremen;Bremen-Hamburg;Benediktiner;1131;1567;eccl. Bremen.;o. s. Ben.;16
3565;Zisterzienserinnenkloster Ankuhn-Zerbst;12.07870871771192;51.97207898027562;Ankuhn;Brandenburg;Zisterzienserinnen;1213;1542;eccl. Brandenburg.;o. Cist.;28
3566;Zisterzienserinnenkloster Plötzky;11.806387;52.049983;Plötzky;Brandenburg;Zisterzienserinnen;1223;1530;eccl. Brandenburg.;o. Cist.;28
3573;Benediktinerkloster Allerheiligen Schaffhausen, Schweiz;8.636667;47.695278;Schaffhausen;Konstanz;Benediktiner;1049;1529;eccl. Constant.;o. s. Ben.;16
3577;Zisterzienserinnenkloster Rinteln, später Benediktinerinnen;9.077958;52.185822;Rinteln;Minden;Benediktinerinnen;1230;1563;eccl. Minden.;o. s. Ben.;33
3593;Zisterzienserkloster Georgenthal;10.659167;50.828889;Georgenthal/Thür. Wald;Mainz;Zisterzienser;1135;1525;eccl. Magunt.;o. Cist.;5
3594;Zisterzienserinnenkloster Mariengarten;9.868333;51.445833;Mariengarten;Mainz;Zisterzienserinnen;1245;1542;eccl. Magunt.;o. Cist.;28
3639;Benediktinerkloster Chemnitz;12.915061;50.845395;Chemnitz;Meißen;Benediktiner;1136;1540;eccl. Misnen.;o. s. Ben.;16
3670;Benediktinerinnenkloster Zella, Rhön;10.110222;50.673603;Zella;Würzburg;Benediktinerinnen;1136;1550;eccl. Herbip.;o. s. Ben.;33
3672;Benediktinerinnenkloster Ottenhausen;10.999094;51.213859;Ottenhausen;Mainz;Benediktinerinnen;1117;1525;eccl. Magunt.;o. s. Ben.;33
3762;Benediktinerinnenkloster Eisenach;10.326028;50.975944;Eisenach;Mainz;Benediktinerinnen;1172;1566;eccl. Magunt.;o. s. Ben.;33
3763;Benediktinerinnenkloster, später Augustinerchorfrauenstift St. Gangolf, Münchenlohra;10.661178;51.421347;Münchenlohra;Mainz;Benediktinerinnen;1165;1442;eccl. Magunt.;o. s. Ben.;33
3764;Benediktinerinnenkloster Heusdorf;11.536643;51.03452;Heusdorf;Mainz;Benediktinerinnen;1123;1536;eccl. Magunt.;o. s. Ben.;33
3767;Zisterzienserinnenkloster Ichtershausen;10.971944;50.874167;Ichtershausen;Mainz;Zisterzienserinnen;1147;1525;eccl. Magunt.;o. Cist.;28
3777;Zisterzienserinnenkloster Jena;11.588033;50.929114;Jena;Mainz;Zisterzienserinnen;1295;1526;eccl. Magunt.;o. Cist.;28
3778;Zisterzienserinnenkloster Kapellendorf;11.469444;50.974722;Kapellendorf;Mainz;Zisterzienserinnen;1235;1527;eccl. Magunt.;o. Cist.;28
3779;Zisterzienserinnenkloster Kölleda;11.24588522949912;51.18668950026181;Kölleda;Mainz;Zisterzienserinnen;1167;1554;eccl. Magunt.;o. Cist.;28
3781;Zisterzienserinnenkloster Marienthal, Netze;9.094169;51.224478;Netze;Mainz;Zisterzienserinnen;1228;1529;eccl. Magunt.;o. Cist.;28
3782;Zisterzienserinnenkloster Bischoferode St. Nikolausberg (Altendorfer Kloster), Nordhausen;10.79013;51.5074;Altendorf;Mainz;Zisterzienserinnen;1276;1526;eccl. Magunt.;o. Cist.;28
3783;Zisterzienserinnenkloster Frauenbergskloster Neuwerk, Nordhausen;10.797700;51.497275;Nordhausen;Mainz;Zisterzienserinnen;1233;1566;eccl. Magunt.;o. Cist.;28
